Dimension,Modalites,Indicateurs,Chapitre_annuaire,Année,Valeurs
Région / Sexe / Âges,GONTOUGO / Masculin / 79 ans,Effectif de la population,Chap2.1_Population,2018,284
Région / Sexe / Âges,GONTOUGO / Masculin / 80 ans,Effectif de la population,Chap2.1_Population,2018,373
Région / Sexe / Âges,GONTOUGO / Masculin / 81 ans,Effectif de la population,Chap2.1_Population,2018,176
Région / Sexe / Âges,GONTOUGO / Masculin / 82 ans,Effectif de la population,Chap2.1_Population,2018,159
Région / Sexe / Âges,GONTOUGO / Masculin / 83 ans,Effectif de la population,Chap2.1_Population,2018,178
Région / Sexe / Âges,GONTOUGO / Masculin / 84 ans,Effectif de la population,Chap2.1_Population,2018,212
Région / Sexe / Âges,GONTOUGO / Masculin / 85 ans,Effectif de la population,Chap2.1_Population,2018,131
Région / Sexe / Âges,GONTOUGO / Masculin / 86 ans,Effectif de la population,Chap2.1_Population,2018,64
Région / Sexe / Âges,GONTOUGO / Masculin / 87 ans,Effectif de la population,Chap2.1_Population,2018,74
Région / Sexe / Âges,GONTOUGO / Masculin / 88 ans,Effectif de la population,Chap2.1_Population,2018,69
Région / Sexe / Âges,GONTOUGO / Masculin / 89 ans,Effectif de la population,Chap2.1_Population,2018,76
Région / Sexe / Âges,GONTOUGO / Masculin / 90 ans,Effectif de la population,Chap2.1_Population,2018,63
Région / Sexe / Âges,GONTOUGO / Masculin / 91 ans,Effectif de la population,Chap2.1_Population,2018,37
Région / Sexe / Âges,GONTOUGO / Masculin / 92 ans,Effectif de la population,Chap2.1_Population,2018,17
Région / Sexe / Âges,GONTOUGO / Masculin / 93 ans,Effectif de la population,Chap2.1_Population,2018,29
Région / Sexe / Âges,GONTOUGO / Masculin / 94 ans,Effectif de la population,Chap2.1_Population,2018,58
Région / Sexe / Âges,GONTOUGO / Masculin / 95 ans et plus,Effectif de la population,Chap2.1_Population,2018,159
Région / Sexe / Âges,GONTOUGO / Masculin / Total,Effectif de la population,Chap2.1_Population,2018,355446
Région / Sexe / Âges,GONTOUGO / Féminin / 0 an,Effectif de la population,Chap2.1_Population,2018,12066
Région / Sexe / Âges,GONTOUGO / Féminin / 1 an,Effectif de la population,Chap2.1_Population,2018,10262
Région / Sexe / Âges,GONTOUGO / Féminin / 2 ans,Effectif de la population,Chap2.1_Population,2018,11671
Région / Sexe / Âges,GONTOUGO / Féminin / 3 ans,Effectif de la population,Chap2.1_Population,2018,10853
Région / Sexe / Âges,GONTOUGO / Féminin / 4 ans,Effectif de la population,Chap2.1_Population,2018,10713
Région / Sexe / Âges,GONTOUGO / Féminin / 5 ans,Effectif de la population,Chap2.1_Population,2018,10834
Région / Sexe / Âges,GONTOUGO / Féminin / 6 ans,Effectif de la population,Chap2.1_Population,2018,10707
Région / Sexe / Âges,GONTOUGO / Féminin / 7 ans,Effectif de la population,Chap2.1_Population,2018,10267
Région / Sexe / Âges,GONTOUGO / Féminin / 8 ans,Effectif de la population,Chap2.1_Population,2018,10235
Région / Sexe / Âges,GONTOUGO / Féminin / 9 ans,Effectif de la population,Chap2.1_Population,2018,8703
Région / Sexe / Âges,GONTOUGO / Féminin / 10 ans,Effectif de la population,Chap2.1_Population,2018,9940
Région / Sexe / Âges,GONTOUGO / Féminin / 11 ans,Effectif de la population,Chap2.1_Population,2018,7527
Région / Sexe / Âges,GONTOUGO / Féminin / 12 ans,Effectif de la population,Chap2.1_Population,2018,8287
Région / Sexe / Âges,GONTOUGO / Féminin / 13 ans,Effectif de la population,Chap2.1_Population,2018,7555
Région / Sexe / Âges,GONTOUGO / Féminin / 14 ans,Effectif de la population,Chap2.1_Population,2018,7825
Région / Sexe / Âges,GONTOUGO / Féminin / 15 ans,Effectif de la population,Chap2.1_Population,2018,7515
Région / Sexe / Âges,GONTOUGO / Féminin / 16 ans,Effectif de la population,Chap2.1_Population,2018,6032
Région / Sexe / Âges,GONTOUGO / Féminin / 17 ans,Effectif de la population,Chap2.1_Population,2018,5399
Région / Sexe / Âges,GONTOUGO / Féminin / 18 ans,Effectif de la population,Chap2.1_Population,2018,6526
Région / Sexe / Âges,GONTOUGO / Féminin / 19 ans,Effectif de la population,Chap2.1_Population,2018,5102
Région / Sexe / Âges,GONTOUGO / Féminin / 20 ans,Effectif de la population,Chap2.1_Population,2018,7388
Région / Sexe / Âges,GONTOUGO / Féminin / 21 ans,Effectif de la population,Chap2.1_Population,2018,4685
Région / Sexe / Âges,GONTOUGO / Féminin / 22 ans,Effectif de la population,Chap2.1_Population,2018,5067
Région / Sexe / Âges,GONTOUGO / Féminin / 23 ans,Effectif de la population,Chap2.1_Population,2018,5377
Région / Sexe / Âges,GONTOUGO / Féminin / 24 ans,Effectif de la population,Chap2.1_Population,2018,5887
Région / Sexe / Âges,GONTOUGO / Féminin / 25 ans,Effectif de la population,Chap2.1_Population,2018,7525
Région / Sexe / Âges,GONTOUGO / Féminin / 26 ans,Effectif de la population,Chap2.1_Population,2018,5270
Région / Sexe / Âges,GONTOUGO / Féminin / 27 ans,Effectif de la population,Chap2.1_Population,2018,5417
Région / Sexe / Âges,GONTOUGO / Féminin / 28 ans,Effectif de la population,Chap2.1_Population,2018,5367
Région / Sexe / Âges,GONTOUGO / Féminin / 29 ans,Effectif de la population,Chap2.1_Population,2018,4401
Région / Sexe / Âges,GONTOUGO / Féminin / 30 ans,Effectif de la population,Chap2.1_Population,2018,6915
Région / Sexe / Âges,GONTOUGO / Féminin / 31 ans,Effectif de la population,Chap2.1_Population,2018,3961
Région / Sexe / Âges,GONTOUGO / Féminin / 32 ans,Effectif de la population,Chap2.1_Population,2018,4235
Région / Sexe / Âges,GONTOUGO / Féminin / 33 ans,Effectif de la population,Chap2.1_Population,2018,4352
Région / Sexe / Âges,GONTOUGO / Féminin / 34 ans,Effectif de la population,Chap2.1_Population,2018,4809
Région / Sexe / Âges,GONTOUGO / Féminin / 35 ans,Effectif de la population,Chap2.1_Population,2018,5392
Région / Sexe / Âges,GONTOUGO / Féminin / 36 ans,Effectif de la population,Chap2.1_Population,2018,3712
Région / Sexe / Âges,GONTOUGO / Féminin / 37 ans,Effectif de la population,Chap2.1_Population,2018,3149
Région / Sexe / Âges,GONTOUGO / Féminin / 38 ans,Effectif de la population,Chap2.1_Population,2018,3427
Région / Sexe / Âges,GONTOUGO / Féminin / 39 ans,Effectif de la population,Chap2.1_Population,2018,3123
Région / Sexe / Âges,GONTOUGO / Féminin / 40 ans,Effectif de la population,Chap2.1_Population,2018,4547
Région / Sexe / Âges,GONTOUGO / Féminin / 41 ans,Effectif de la population,Chap2.1_Population,2018,2560
Région / Sexe / Âges,GONTOUGO / Féminin / 42 ans,Effectif de la population,Chap2.1_Population,2018,2338
Région / Sexe / Âges,GONTOUGO / Féminin / 43 ans,Effectif de la population,Chap2.1_Population,2018,2716
Région / Sexe / Âges,GONTOUGO / Féminin / 44 ans,Effectif de la population,Chap2.1_Population,2018,2670
Région / Sexe / Âges,GONTOUGO / Féminin / 45 ans,Effectif de la population,Chap2.1_Population,2018,3559
Région / Sexe / Âges,GONTOUGO / Féminin / 46 ans,Effectif de la population,Chap2.1_Population,2018,2453
Région / Sexe / Âges,GONTOUGO / Féminin / 47 ans,Effectif de la population,Chap2.1_Population,2018,2295
Région / Sexe / Âges,GONTOUGO / Féminin / 48 ans,Effectif de la population,Chap2.1_Population,2018,2325
Région / Sexe / Âges,GONTOUGO / Féminin / 49 ans,Effectif de la population,Chap2.1_Population,2018,2609
Région / Sexe / Âges,GONTOUGO / Féminin / 50 ans,Effectif de la population,Chap2.1_Population,2018,3235
Région / Sexe / Âges,GONTOUGO / Féminin / 51 ans,Effectif de la population,Chap2.1_Population,2018,1856
Région / Sexe / Âges,GONTOUGO / Féminin / 52 ans,Effectif de la population,Chap2.1_Population,2018,1817
Région / Sexe / Âges,GONTOUGO / Féminin / 53 ans,Effectif de la population,Chap2.1_Population,2018,1952
Région / Sexe / Âges,GONTOUGO / Féminin / 54 ans,Effectif de la population,Chap2.1_Population,2018,2618
Région / Sexe / Âges,GONTOUGO / Féminin / 55 ans,Effectif de la population,Chap2.1_Population,2018,1990
Région / Sexe / Âges,GONTOUGO / Féminin / 56 ans,Effectif de la population,Chap2.1_Population,2018,1740
Région / Sexe / Âges,GONTOUGO / Féminin / 57 ans,Effectif de la population,Chap2.1_Population,2018,1410
Région / Sexe / Âges,GONTOUGO / Féminin / 58 ans,Effectif de la population,Chap2.1_Population,2018,1656
Région / Sexe / Âges,GONTOUGO / Féminin / 59 ans,Effectif de la population,Chap2.1_Population,2018,1612
Région / Sexe / Âges,GONTOUGO / Féminin / 60 ans,Effectif de la population,Chap2.1_Population,2018,1949
Région / Sexe / Âges,GONTOUGO / Féminin / 61 ans,Effectif de la population,Chap2.1_Population,2018,1111
Région / Sexe / Âges,GONTOUGO / Féminin / 62 ans,Effectif de la population,Chap2.1_Population,2018,1119
Région / Sexe / Âges,GONTOUGO / Féminin / 63 ans,Effectif de la population,Chap2.1_Population,2018,1221
Région / Sexe / Âges,GONTOUGO / Féminin / 64 ans,Effectif de la population,Chap2.1_Population,2018,1669
Région / Sexe / Âges,GONTOUGO / Féminin / 65 ans,Effectif de la population,Chap2.1_Population,2018,1576
Région / Sexe / Âges,GONTOUGO / Féminin / 66 ans,Effectif de la population,Chap2.1_Population,2018,1174
Région / Sexe / Âges,GONTOUGO / Féminin / 67 ans,Effectif de la population,Chap2.1_Population,2018,945
Région / Sexe / Âges,GONTOUGO / Féminin / 68 ans,Effectif de la population,Chap2.1_Population,2018,1133
Région / Sexe / Âges,GONTOUGO / Féminin / 69 ans,Effectif de la population,Chap2.1_Population,2018,1127
Région / Sexe / Âges,GONTOUGO / Féminin / 70 ans,Effectif de la population,Chap2.1_Population,2018,1208
Région / Sexe / Âges,GONTOUGO / Féminin / 71 ans,Effectif de la population,Chap2.1_Population,2018,713
Région / Sexe / Âges,GONTOUGO / Féminin / 72 ans,Effectif de la population,Chap2.1_Population,2018,653
Région / Sexe / Âges,GONTOUGO / Féminin / 73 ans,Effectif de la population,Chap2.1_Population,2018,655
Région / Sexe / Âges,GONTOUGO / Féminin / 74 ans,Effectif de la population,Chap2.1_Population,2018,945
Région / Sexe / Âges,GONTOUGO / Féminin / 75 ans,Effectif de la population,Chap2.1_Population,2018,717
Région / Sexe / Âges,GONTOUGO / Féminin / 76 ans,Effectif de la population,Chap2.1_Population,2018,541
Région / Sexe / Âges,GONTOUGO / Féminin / 77 ans,Effectif de la population,Chap2.1_Population,2018,377
Région / Sexe / Âges,GONTOUGO / Féminin / 78 ans,Effectif de la population,Chap2.1_Population,2018,452
Région / Sexe / Âges,GONTOUGO / Féminin / 79 ans,Effectif de la population,Chap2.1_Population,2018,390
Région / Sexe / Âges,GONTOUGO / Féminin / 80 ans,Effectif de la population,Chap2.1_Population,2018,619
Région / Sexe / Âges,GONTOUGO / Féminin / 81 ans,Effectif de la population,Chap2.1_Population,2018,209
Région / Sexe / Âges,GONTOUGO / Féminin / 82 ans,Effectif de la population,Chap2.1_Population,2018,183
Région / Sexe / Âges,GONTOUGO / Féminin / 83 ans,Effectif de la population,Chap2.1_Population,2018,244
Région / Sexe / Âges,GONTOUGO / Féminin / 84 ans,Effectif de la population,Chap2.1_Population,2018,384
Région / Sexe / Âges,GONTOUGO / Féminin / 85 ans,Effectif de la population,Chap2.1_Population,2018,177
Région / Sexe / Âges,GONTOUGO / Féminin / 86 ans,Effectif de la population,Chap2.1_Population,2018,114
Région / Sexe / Âges,GONTOUGO / Féminin / 87 ans,Effectif de la population,Chap2.1_Population,2018,74
Région / Sexe / Âges,GONTOUGO / Féminin / 88 ans,Effectif de la population,Chap2.1_Population,2018,72
Région / Sexe / Âges,GONTOUGO / Féminin / 89 ans,Effectif de la population,Chap2.1_Population,2018,63
Région / Sexe / Âges,GONTOUGO / Féminin / 90 ans,Effectif de la population,Chap2.1_Population,2018,128
Région / Sexe / Âges,GONTOUGO / Féminin / 91 ans,Effectif de la population,Chap2.1_Population,2018,38
Région / Sexe / Âges,GONTOUGO / Féminin / 92 ans,Effectif de la population,Chap2.1_Population,2018,20
Région / Sexe / Âges,GONTOUGO / Féminin / 93 ans,Effectif de la population,Chap2.1_Population,2018,37
Région / Sexe / Âges,GONTOUGO / Féminin / 94 ans,Effectif de la population,Chap2.1_Population,2018,67
Région / Sexe / Âges,GONTOUGO / Féminin / 95 ans et plus,Effectif de la population,Chap2.1_Population,2018,317
Région / Sexe / Âges,GONTOUGO / Féminin / Total,Effectif de la population,Chap2.1_Population,2018,347857
Région / Sexe / Âges,GONTOUGO / Total / 0 an,Effectif de la population,Chap2.1_Population,2018,25077
Région / Sexe / Âges,GONTOUGO / Total / 1 an,Effectif de la population,Chap2.1_Population,2018,21606
Région / Sexe / Âges,GONTOUGO / Total / 2 ans,Effectif de la population,Chap2.1_Population,2018,24435
Région / Sexe / Âges,GONTOUGO / Total / 3 ans,Effectif de la population,Chap2.1_Population,2018,22417
Région / Sexe / Âges,GONTOUGO / Total / 4 ans,Effectif de la population,Chap2.1_Population,2018,22261
Région / Sexe / Âges,GONTOUGO / Total / 5 ans,Effectif de la population,Chap2.1_Population,2018,22563
Région / Sexe / Âges,GONTOUGO / Total / 6 ans,Effectif de la population,Chap2.1_Population,2018,22418
Région / Sexe / Âges,GONTOUGO / Total / 7 ans,Effectif de la population,Chap2.1_Population,2018,21361
Région / Sexe / Âges,GONTOUGO / Total / 8 ans,Effectif de la population,Chap2.1_Population,2018,21071
Région / Sexe / Âges,GONTOUGO / Total / 9 ans,Effectif de la population,Chap2.1_Population,2018,18187
Région / Sexe / Âges,GONTOUGO / Total / 10 ans,Effectif de la population,Chap2.1_Population,2018,21381
Région / Sexe / Âges,GONTOUGO / Total / 11 ans,Effectif de la population,Chap2.1_Population,2018,16055
Région / Sexe / Âges,GONTOUGO / Total / 12 ans,Effectif de la population,Chap2.1_Population,2018,18886
Région / Sexe / Âges,GONTOUGO / Total / 13 ans,Effectif de la population,Chap2.1_Population,2018,16867
Région / Sexe / Âges,GONTOUGO / Total / 14 ans,Effectif de la population,Chap2.1_Population,2018,17763
Région / Sexe / Âges,GONTOUGO / Total / 15 ans,Effectif de la population,Chap2.1_Population,2018,17100
Région / Sexe / Âges,GONTOUGO / Total / 16 ans,Effectif de la population,Chap2.1_Population,2018,13402
Région / Sexe / Âges,GONTOUGO / Total / 17 ans,Effectif de la population,Chap2.1_Population,2018,11882
Région / Sexe / Âges,GONTOUGO / Total / 18 ans,Effectif de la population,Chap2.1_Population,2018,13311
Région / Sexe / Âges,GONTOUGO / Total / 19 ans,Effectif de la population,Chap2.1_Population,2018,10198
Région / Sexe / Âges,GONTOUGO / Total / 20 ans,Effectif de la population,Chap2.1_Population,2018,14137
Région / Sexe / Âges,GONTOUGO / Total / 21 ans,Effectif de la population,Chap2.1_Population,2018,9335
Région / Sexe / Âges,GONTOUGO / Total / 22 ans,Effectif de la population,Chap2.1_Population,2018,9659
Région / Sexe / Âges,GONTOUGO / Total / 23 ans,Effectif de la population,Chap2.1_Population,2018,10339
Région / Sexe / Âges,GONTOUGO / Total / 24 ans,Effectif de la population,Chap2.1_Population,2018,11014
Région / Sexe / Âges,GONTOUGO / Total / 25 ans,Effectif de la population,Chap2.1_Population,2018,13721
Région / Sexe / Âges,GONTOUGO / Total / 26 ans,Effectif de la population,Chap2.1_Population,2018,9918
Région / Sexe / Âges,GONTOUGO / Total / 27 ans,Effectif de la population,Chap2.1_Population,2018,10392
Région / Sexe / Âges,GONTOUGO / Total / 28 ans,Effectif de la population,Chap2.1_Population,2018,10180
Région / Sexe / Âges,GONTOUGO / Total / 29 ans,Effectif de la population,Chap2.1_Population,2018,8577
Région / Sexe / Âges,GONTOUGO / Total / 30 ans,Effectif de la population,Chap2.1_Population,2018,13132
Région / Sexe / Âges,GONTOUGO / Total / 31 ans,Effectif de la population,Chap2.1_Population,2018,7850
Région / Sexe / Âges,GONTOUGO / Total / 32 ans,Effectif de la population,Chap2.1_Population,2018,8726
Région / Sexe / Âges,GONTOUGO / Total / 33 ans,Effectif de la population,Chap2.1_Population,2018,8711
Région / Sexe / Âges,GONTOUGO / Total / 34 ans,Effectif de la population,Chap2.1_Population,2018,9859
Région / Sexe / Âges,GONTOUGO / Total / 35 ans,Effectif de la population,Chap2.1_Population,2018,10732
Région / Sexe / Âges,GONTOUGO / Total / 36 ans,Effectif de la population,Chap2.1_Population,2018,7699
Région / Sexe / Âges,GONTOUGO / Total / 37 ans,Effectif de la population,Chap2.1_Population,2018,6890
Région / Sexe / Âges,GONTOUGO / Total / 38 ans,Effectif de la population,Chap2.1_Population,2018,7338
Région / Sexe / Âges,GONTOUGO / Total / 39 ans,Effectif de la population,Chap2.1_Population,2018,6416
Région / Sexe / Âges,GONTOUGO / Total / 40 ans,Effectif de la population,Chap2.1_Population,2018,9147
Région / Sexe / Âges,GONTOUGO / Total / 41 ans,Effectif de la population,Chap2.1_Population,2018,5247
Région / Sexe / Âges,GONTOUGO / Total / 42 ans,Effectif de la population,Chap2.1_Population,2018,5080
Région / Sexe / Âges,GONTOUGO / Total / 43 ans,Effectif de la population,Chap2.1_Population,2018,5373
Région / Sexe / Âges,GONTOUGO / Total / 44 ans,Effectif de la population,Chap2.1_Population,2018,5497
Région / Sexe / Âges,GONTOUGO / Total / 45 ans,Effectif de la population,Chap2.1_Population,2018,6945
Région / Sexe / Âges,GONTOUGO / Total / 46 ans,Effectif de la population,Chap2.1_Population,2018,4746
Région / Sexe / Âges,GONTOUGO / Total / 47 ans,Effectif de la population,Chap2.1_Population,2018,4385
Région / Sexe / Âges,GONTOUGO / Total / 48 ans,Effectif de la population,Chap2.1_Population,2018,4341
Région / Sexe / Âges,GONTOUGO / Total / 49 ans,Effectif de la population,Chap2.1_Population,2018,4657
Région / Sexe / Âges,GONTOUGO / Total / 50 ans,Effectif de la population,Chap2.1_Population,2018,5820
Région / Sexe / Âges,GONTOUGO / Total / 51 ans,Effectif de la population,Chap2.1_Population,2018,3440
Région / Sexe / Âges,GONTOUGO / Total / 52 ans,Effectif de la population,Chap2.1_Population,2018,3354
Région / Sexe / Âges,GONTOUGO / Total / 53 ans,Effectif de la population,Chap2.1_Population,2018,3544
Région / Sexe / Âges,GONTOUGO / Total / 54 ans,Effectif de la population,Chap2.1_Population,2018,4602
Région / Sexe / Âges,GONTOUGO / Total / 55 ans,Effectif de la population,Chap2.1_Population,2018,3480
